subject,window_start_s,condition,eda_mean,eda_std,bvp_mean,temp_mean,acc_mag_mean
S15,1180.0,baseline,0.3302,0.0016,-2.7833,30.234,62.4128
S15,1185.0,baseline,0.3322,0.0021,0.3755,30.248,62.3721
S15,1190.0,baseline,0.3031,0.0176,-0.538,30.261,62.799
S15,1195.0,baseline,0.2882,0.0023,0.7594,30.254,62.4531
S15,1200.0,baseline,0.2853,0.0014,-0.5677,30.258,62.3691
S15,1205.0,baseline,0.2837,0.0015,0.0226,30.25,62.3694
S15,1210.0,baseline,0.2839,0.0023,0.2255,30.258,62.5414
S15,1215.0,baseline,0.2935,0.0137,-2.6656,30.259,63.2734
S15,1220.0,baseline,0.3212,0.0044,2.4637,30.261,62.8217
S15,1225.0,baseline,0.3105,0.0033,0.23,30.258,62.8406
S15,1230.0,baseline,0.3084,0.0013,0.1251,30.262,62.8137
S15,1235.0,baseline,0.3089,0.0031,-0.8881,30.249,62.7288
S15,1240.0,baseline,0.3107,0.0018,0.3273,30.235,62.7016
S15,1245.0,baseline,0.3084,0.0035,0.1259,30.246,62.7234
S15,1250.0,baseline,0.3026,0.0017,-0.3992,30.226,62.6742
S15,1255.0,baseline,0.3002,0.0015,0.2707,30.233,62.7551
S15,1260.0,baseline,0.2999,0.001,-0.1488,30.229,62.7497
S15,1265.0,baseline,0.2974,0.0014,6.0116,30.236,62.8495
S15,1270.0,baseline,0.2946,0.0018,-5.5332,30.229,62.8622
S15,1275.0,baseline,0.2933,0.0016,0.1196,30.239,62.6313
S15,1280.0,baseline,0.2915,0.0014,-0.3062,30.245,62.6971
S15,1610.0,amusement,0.5031,0.0051,0.3522,30.388,63.3571
S15,1615.0,amusement,0.4951,0.0067,-0.5478,30.424,63.3481
S15,1620.0,amusement,0.4812,0.0055,0.1422,30.446,63.3485
S15,1625.0,amusement,0.5344,0.0126,0.0288,30.471,63.3554
S15,1630.0,amusement,0.5241,0.0033,-0.1315,30.483,63.3399
S15,1635.0,amusement,0.5368,0.0128,-0.2063,30.495,63.3657
S15,1640.0,amusement,0.5485,0.0054,0.1356,30.493,63.3639
S15,1645.0,amusement,0.5392,0.004,-0.2198,30.495,63.3291
S15,1650.0,amusement,0.5347,0.0097,0.3312,30.502,63.3473
S15,1655.0,amusement,0.5692,0.0079,-0.3467,30.506,63.297
S15,1660.0,amusement,0.5818,0.0043,0.1646,30.509,63.2154
S15,1665.0,amusement,0.5798,0.0042,0.189,30.486,63.2131
S15,1670.0,amusement,0.668,0.0348,-0.1562,30.478,63.2567
S15,1675.0,amusement,0.6325,0.0063,0.0687,30.477,63.2826
S15,1680.0,amusement,0.6172,0.0061,0.0601,30.47,63.3827
S15,1685.0,amusement,0.6694,0.0593,-0.1138,30.473,64.0472
S15,1690.0,amusement,0.7132,0.0171,-1.577,30.463,63.212
S15,1695.0,amusement,0.6914,0.0073,2.3486,30.44,62.8548
S15,1700.0,amusement,0.7261,0.0129,-0.0403,30.451,63.0814
S15,1705.0,amusement,0.6884,0.0035,-0.5359,30.454,63.0279
S15,1710.0,amusement,0.6768,0.0066,-0.1205,30.468,63.0274
S15,1715.0,amusement,0.6859,0.0083,0.0052,30.477,63.009
S15,1720.0,amusement,0.6653,0.0057,-0.0561,30.462,62.9957
S15,1725.0,amusement,0.6675,0.0052,0.2137,30.462,62.9613
S15,1730.0,amusement,0.656,0.0041,-0.2202,30.475,62.9354
S15,1735.0,amusement,0.6481,0.0025,-0.3095,30.473,62.9084
S15,1740.0,amusement,0.6416,0.0035,0.2106,30.471,62.9138
S15,1745.0,amusement,0.6361,0.0023,0.1813,30.472,62.9047
S15,1750.0,amusement,0.6338,0.002,0.0934,30.452,62.9109
S15,1755.0,amusement,0.6291,0.0024,-0.4184,30.465,62.9109
S15,1760.0,amusement,0.6231,0.0036,0.3929,30.461,62.9232
S15,1765.0,amusement,0.6167,0.0037,-0.0045,30.457,62.917
S15,1770.0,amusement,0.6087,0.0031,-0.1928,30.451,62.9032
S15,1775.0,amusement,0.6044,0.0031,-0.0432,30.442,62.9265
S15,1780.0,amusement,0.5999,0.0016,0.1369,30.442,62.8063
S15,1785.0,amusement,0.6108,0.0159,-0.945,30.431,63.2097
S15,1790.0,amusement,0.6309,0.0055,1.2134,30.402,62.9292
S15,1795.0,amusement,0.6188,0.0026,-0.0441,30.376,63.0092
S15,1800.0,amusement,0.6252,0.0048,-0.4032,30.358,63.0616
S15,1805.0,amusement,0.6153,0.003,0.0838,30.35,62.9876
S15,1810.0,amusement,0.6095,0.0018,-0.1672,30.338,63.0071
S15,1815.0,amusement,0.6045,0.0016,0.7489,30.329,63.0326
S15,1820.0,amusement,0.598,0.0029,-0.6429,30.327,62.8879
S15,1825.0,amusement,0.5921,0.0019,0.0248,30.329,62.862
S15,1830.0,amusement,0.5867,0.0026,0.1913,30.321,62.9144
S15,1835.0,amusement,0.5836,0.0023,0.1166,30.309,62.945
S15,1840.0,amusement,0.577,0.0021,-0.2773,30.302,62.9573
S15,1845.0,amusement,0.572,0.003,-0.1567,30.303,62.945
S15,1850.0,amusement,0.5679,0.0035,0.2099,30.298,62.9708
S15,1855.0,amusement,0.5721,0.0018,0.2913,30.301,62.8771
S15,1860.0,amusement,0.5693,0.0017,-0.5609,30.293,62.872
S15,1865.0,amusement,0.5638,0.0022,0.3539,30.273,62.8813
S15,1870.0,amusement,0.5581,0.0024,-0.0991,30.267,62.8916
S15,1875.0,amusement,0.5564,0.0016,0.1187,30.269,62.8906
S15,1880.0,amusement,0.5549,0.0023,-0.0076,30.266,62.8916
S15,1885.0,amusement,0.5512,0.0028,-0.2347,30.266,62.8794
S15,1890.0,amusement,0.5484,0.0028,-0.0206,30.241,63.0204
S15,1895.0,amusement,0.548,0.0016,0.2403,30.239,62.9742
S15,1900.0,amusement,0.5461,0.0018,-0.3526,30.237,62.994
S15,1905.0,amusement,0.5439,0.0021,0.144,30.238,62.9928
S15,1910.0,amusement,0.5417,0.0028,0.3974,30.23,62.9861
S15,1915.0,amusement,0.5415,0.0014,-0.1811,30.229,62.9535
S15,1920.0,amusement,0.5412,0.0023,-0.2301,30.227,62.9889
S15,1925.0,amusement,0.5388,0.0022,0.121,30.221,63.1078
S15,1930.0,amusement,0.5368,0.0048,-1.5747,30.218,63.0808
S15,1935.0,amusement,0.5403,0.0029,1.4967,30.209,63.1541
S15,1940.0,amusement,0.5381,0.0021,0.2721,30.206,63.0654
S15,1945.0,amusement,0.5425,0.0028,-0.1716,30.194,63.1021
S15,1950.0,amusement,0.5486,0.0022,0.0842,30.195,63.0635
S15,1955.0,amusement,0.547,0.0023,0.0478,30.214,63.0637
S15,1960.0,amusement,0.5446,0.0016,0.0267,30.206,63.0635
S15,1965.0,amusement,0.542,0.0019,-0.011,30.205,63.0635
S15,1970.0,amusement,0.5397,0.0018,0.1245,30.199,63.0635
S15,1975.0,amusement,0.5374,0.0017,-0.1393,30.206,63.0702
S15,1980.0,amusement,0.5368,0.0017,-0.1765,30.202,63.0635
S15,3100.0,stress,0.8242,0.024,0.6258,30.103,64.235
S15,3105.0,stress,0.8831,0.023,15.0358,30.106,63.6711
S15,3110.0,stress,0.9269,0.0319,-1.5236,30.127,62.8907
S15,3115.0,stress,0.9055,0.0277,1.5684,30.151,62.3708
S15,3120.0,stress,0.9277,0.025,-13.1802,30.159,63.5206
S15,3125.0,stress,0.8707,0.025,18.1418,30.175,62.8629
S15,3130.0,stress,0.929,0.0229,-6.2967,30.204,63.4762
S15,3135.0,stress,0.9705,0.0108,-3.8247,30.252,65.2587
S15,3140.0,stress,0.9629,0.0181,3.2473,30.287,64.6762
S15,3145.0,stress,1.0046,0.0193,4.5989,30.282,66.9154
S15,3150.0,stress,0.9916,0.0133,-22.8626,30.299,64.6502
S15,3155.0,stress,1.0207,0.0125,23.7033,30.28,64.9419
S15,3160.0,stress,0.9947,0.0299,-0.598,30.221,63.2727
S15,3165.0,stress,1.0219,0.0257,-2.4037,30.167,63.0502
S15,3170.0,stress,1.0869,0.024,-1.613,30.202,62.949
S15,3175.0,stress,1.1066,0.0138,-0.1952,30.219,63.631
S15,3180.0,stress,1.1334,0.017,-4.5493,30.193,64.4025
S15,3185.0,stress,1.1209,0.0296,3.7329,30.193,64.0555
S15,3190.0,stress,1.1946,0.0257,13.4536,30.179,62.2915
S15,3195.0,stress,1.138,0.0128,-13.1141,30.189,62.7646
S15,3200.0,stress,1.1188,0.0051,5.2187,30.162,62.3236
S15,3205.0,stress,1.1788,0.0743,-5.3198,30.161,64.4465
S15,3210.0,stress,1.2605,0.0368,-9.4317,30.167,64.2148
S15,3215.0,stress,1.2411,0.0083,6.1853,30.178,63.0561
S15,3220.0,stress,1.1978,0.0163,-3.4348,30.17,64.377
S15,3225.0,stress,1.2062,0.0113,4.0455,30.18,63.6788
S15,3230.0,stress,1.2087,0.0072,2.8972,30.181,63.7353
S15,3235.0,stress,1.2079,0.01,-6.8008,30.177,64.0692
S15,3240.0,stress,1.2301,0.0104,7.7767,30.161,63.4733
S15,3245.0,stress,1.2308,0.0162,0.9705,30.168,62.6465
S15,3250.0,stress,1.3252,0.0684,-0.7256,30.189,62.3091
S15,3255.0,stress,1.3322,0.0266,-0.8718,30.178,62.3654
S15,3260.0,stress,1.3052,0.0122,14.3619,30.178,63.1681
S15,3265.0,stress,1.3202,0.0088,-6.7318,30.166,63.018
S15,3270.0,stress,1.2979,0.0105,-21.9623,30.178,64.8595
S15,3275.0,stress,1.3109,0.0101,8.3144,30.17,64.8564
S15,3280.0,stress,1.2818,0.0077,6.2281,30.171,65.0168
S15,3285.0,stress,1.262,0.0189,2.1765,30.186,63.0551
S15,3290.0,stress,1.3003,0.018,-3.1664,30.195,63.1245
S15,3295.0,stress,1.2908,0.0051,-3.0112,30.206,62.5513
S15,3300.0,stress,1.311,0.02,4.2788,30.193,64.4708
S15,3305.0,stress,1.3306,0.0109,-0.4513,30.195,62.4389
S15,3310.0,stress,1.327,0.0111,0.1986,30.185,62.3152
S15,3315.0,stress,1.3066,0.0166,0.3819,30.172,63.9744
S15,3320.0,stress,1.3449,0.0459,-1.2692,30.153,64.8806
S15,3325.0,stress,1.3721,0.0105,-1.9768,30.143,66.2034
S15,3330.0,stress,1.3609,0.0104,-0.9501,30.155,62.886
S15,3335.0,stress,1.3634,0.011,3.0729,30.157,62.3359
S15,3340.0,stress,1.3522,0.0278,-5.792,30.162,63.9787
S15,3345.0,stress,1.395,0.0099,-8.4681,30.141,69.5032
S15,3350.0,stress,1.3966,0.0188,28.1971,30.148,64.4506
S15,3355.0,stress,1.3718,0.0106,-15.1623,30.166,63.8302
S15,3360.0,stress,1.3922,0.0067,3.0609,30.175,62.3654
S15,3365.0,stress,1.373,0.0057,-0.743,30.194,62.1766
S15,3370.0,stress,1.3484,0.0062,-0.6007,30.186,62.1804
S15,3375.0,stress,1.3529,0.0093,0.9021,30.178,62.4584
S15,3380.0,stress,1.3664,0.0358,5.1739,30.177,62.2991
S15,3385.0,stress,1.4326,0.0262,-9.6026,30.157,63.1738
S15,3390.0,stress,1.4056,0.0112,-1.0404,30.149,63.2553
S15,3395.0,stress,1.3896,0.0057,1.7723,30.145,67.7806
S15,3400.0,stress,1.3745,0.0111,2.7827,30.14,66.7088
S15,3405.0,stress,1.3559,0.0243,18.6457,30.15,65.4673
S15,3410.0,stress,1.3623,0.0161,-27.3675,30.164,63.8706
S15,3415.0,stress,1.3766,0.0166,6.6954,30.184,65.0079
S15,3420.0,stress,1.3864,0.0055,3.7861,30.176,63.0775
S15,3425.0,stress,1.3619,0.0105,-1.1205,30.203,63.0603
S15,3430.0,stress,1.3318,0.0112,-0.6827,30.211,63.0466
S15,3435.0,stress,1.4011,0.0725,-0.0179,30.239,62.9714
S15,3440.0,stress,1.5398,0.0088,1.1233,30.221,62.872
S15,3445.0,stress,1.5447,0.0233,-1.2675,30.214,62.7998
S15,3450.0,stress,1.5233,0.0176,0.5897,30.222,62.7546
S15,3455.0,stress,1.5391,0.023,-0.5231,30.221,62.6184
S15,3460.0,stress,1.5218,0.0064,0.0691,30.211,62.6882
S15,3465.0,stress,1.5105,0.0073,-1.4629,30.222,62.6804
S15,3470.0,stress,1.4924,0.0103,1.697,30.217,62.6921
S15,3475.0,stress,1.4603,0.0079,-0.3067,30.205,62.6648
S15,3480.0,stress,1.4925,0.0241,0.2167,30.186,62.6485
S15,3485.0,stress,1.5286,0.0137,-4.2853,30.17,62.8205
S15,3490.0,stress,1.555,0.018,3.5503,30.176,62.5693
S15,3495.0,stress,1.5201,0.0154,0.6683,30.157,62.5118
S15,3500.0,stress,1.5872,0.0428,0.3118,30.147,62.5884
S15,3505.0,stress,1.5311,0.0268,-0.4123,30.142,62.6604
S15,3510.0,stress,1.4885,0.0075,-0.0801,30.126,62.6999
S15,3515.0,stress,1.506,0.0101,2.6815,30.12,62.8681
S15,3520.0,stress,1.4851,0.0087,-6.2274,30.115,62.9156
S15,3525.0,stress,1.4738,0.0088,4.9328,30.121,62.8155
S15,3530.0,stress,1.4761,0.0175,-0.4287,30.124,62.8434
S15,3535.0,stress,1.4468,0.0039,-0.1976,30.128,62.8481
S15,3540.0,stress,1.4486,0.006,-0.3987,30.127,62.8234
S15,3545.0,stress,1.4521,0.0096,-0.3318,30.125,62.8292
S15,3550.0,stress,1.4583,0.0044,0.6106,30.119,62.7466
S15,3555.0,stress,1.47,0.0083,-0.4422,30.134,62.7299
S15,3560.0,stress,1.44,0.0105,-0.0044,30.121,62.717
S15,3565.0,stress,1.4244,0.0033,0.0672,30.114,62.7136
S15,3570.0,stress,1.4219,0.0047,4.7028,30.115,63.2366
S15,3575.0,stress,1.4269,0.0058,-3.1962,30.112,62.9762
S15,3580.0,stress,1.4125,0.0124,-0.4021,30.111,62.9044
S15,3585.0,stress,1.4594,0.016,0.2078,30.11,62.8415
S15,3590.0,stress,1.4741,0.0127,-0.7472,30.11,63.001
S15,3595.0,stress,1.4251,0.0124,-1.5568,30.105,62.8993
S15,3600.0,stress,1.4042,0.0027,0.935,30.102,62.9363
S15,3605.0,stress,1.4053,0.0074,0.228,30.106,63.0043
S15,3610.0,stress,1.404,0.0089,-0.263,30.102,62.9263
S15,3615.0,stress,1.4393,0.0403,-0.0358,30.099,63.0073
S15,3620.0,stress,1.4542,0.0197,0.7746,30.106,62.9104
S15,3625.0,stress,1.442,0.0071,-0.3923,30.107,62.9284
S15,3630.0,stress,1.4149,0.0138,-0.1779,30.113,62.9536
S15,3635.0,stress,1.4168,0.0202,-0.4299,30.11,62.8861
S15,3640.0,stress,1.3898,0.0065,0.304,30.102,62.9041
S15,3645.0,stress,1.3906,0.0125,13.9237,30.102,62.8377
S15,3650.0,stress,1.4026,0.0269,-16.4932,30.101,62.771
S15,3655.0,stress,1.3972,0.0124,8.4022,30.079,62.7943
S15,3660.0,stress,1.3931,0.0191,-6.7774,30.081,62.9471
S15,3665.0,stress,1.4305,0.0127,-4.1998,30.081,63.2005
S15,3670.0,stress,1.4257,0.0152,-0.8194,30.065,63.0579
S15,3675.0,stress,1.4255,0.0111,8.7791,30.045,62.9656
S15,3680.0,stress,1.3994,0.0063,-1.6294,30.035,62.9209
S15,3685.0,stress,1.365,0.0165,-1.7938,30.038,62.9489
S15,3690.0,stress,1.3259,0.0128,-0.0906,30.04,62.952
S15,3695.0,stress,1.3242,0.0023,0.6221,30.022,62.8261
S15,3700.0,stress,1.3101,0.01,-0.8288,30.026,62.8788
S15,3705.0,stress,1.3097,0.0041,0.832,30.002,62.9126
S15,3710.0,stress,1.322,0.0106,0.1018,30.018,62.8976
S15,3715.0,stress,1.2818,0.0201,0.5148,30.007,62.8422
S15,3720.0,stress,1.2756,0.0184,-0.9084,30.021,62.9581
S15,3725.0,stress,1.2919,0.006,0.345,30.002,62.8154
S15,3730.0,stress,1.2725,0.0121,-0.6566,30.014,62.7497
S15,3735.0,stress,1.2653,0.0092,1.4682,30.01,62.8202
S15,3740.0,stress,1.2719,0.0062,-0.3332,30.014,62.8172
S15,3745.0,stress,1.2267,0.024,-0.4971,30.01,62.8464
S15,3750.0,stress,1.2423,0.0158,0.6216,30.004,62.8777
S15,3755.0,stress,1.2526,0.0076,-1.7673,29.999,62.8736
S15,3760.0,stress,1.2706,0.0147,1.6386,30.002,62.7423
S15,3765.0,stress,1.2632,0.0055,0.379,29.99,62.7964
S15,3770.0,stress,1.2588,0.0134,-0.4027,29.987,62.8879
S15,3775.0,stress,1.2322,0.0082,-0.2989,29.996,62.9416
S15,3780.0,stress,1.2105,0.0053,-1.123,29.988,62.9454
S16,100.0,baseline,0.2904,0.0015,-3.4877,29.37,63.0833
S16,105.0,baseline,0.2884,0.0034,0.6201,29.366,64.2697
S16,110.0,baseline,0.2849,0.0068,1.5478,29.366,63.2201
S16,115.0,baseline,0.2815,0.005,-3.0422,29.37,63.6324
S16,120.0,baseline,0.2943,0.0042,3.9076,29.37,63.1967
S16,125.0,baseline,0.2993,0.0027,-3.6373,29.394,63.0682
S16,130.0,baseline,0.3012,0.0018,2.0886,29.378,63.0499
S16,135.0,baseline,0.3014,0.0027,-0.5356,29.41,63.317
S16,140.0,baseline,0.2985,0.0028,0.7966,29.41,62.8681
S16,145.0,baseline,0.2909,0.0019,-0.2062,29.418,62.7205
S16,150.0,baseline,0.2862,0.0041,-3.5192,29.394,63.2285
S16,155.0,baseline,0.2865,0.0021,3.7135,29.406,63.1775
S16,160.0,baseline,0.2829,0.0019,0.5971,29.402,63.0331
S16,165.0,baseline,0.2841,0.0014,-1.5869,29.422,62.8575
S16,170.0,baseline,0.2823,0.0018,0.0177,29.41,62.9506
S16,175.0,baseline,0.2846,0.0029,-2.0758,29.442,63.1322
S16,180.0,baseline,0.2805,0.0041,3.4621,29.438,63.1788
S16,185.0,baseline,0.2897,0.0016,-1.0578,29.418,62.9663
S16,190.0,baseline,0.2886,0.0025,0.1828,29.414,63.0325
S16,195.0,baseline,0.2825,0.0059,-1.5535,29.398,63.317
S16,200.0,baseline,0.282,0.0012,2.0395,29.382,63.1225
S16,205.0,baseline,0.2799,0.0014,-0.9463,29.378,63.0718
S16,210.0,baseline,0.2792,0.0014,0.3006,29.378,63.1694
S16,215.0,baseline,0.2781,0.0016,-0.2535,29.378,63.0896
S16,220.0,baseline,0.2772,0.0015,0.1699,29.402,63.5331
S16,225.0,baseline,0.2774,0.001,0.5708,29.398,63.5133
S16,230.0,baseline,0.2774,0.002,1.1549,29.414,63.1992
S16,235.0,baseline,0.2712,0.0026,-0.1227,29.418,62.8967
S16,240.0,baseline,0.2701,0.0032,-0.9803,29.418,62.8661
S16,245.0,baseline,0.2767,0.0031,-0.4456,29.414,63.0646
S16,250.0,baseline,0.2783,0.0058,0.4908,29.422,63.2224
S16,255.0,baseline,0.2788,0.0029,-0.1655,29.414,63.1607
S16,260.0,baseline,0.2776,0.0018,-0.4379,29.406,63.2474
S16,265.0,baseline,0.2774,0.0013,-0.1581,29.422,62.8117
S16,270.0,baseline,0.2766,0.0012,1.2279,29.43,62.8655
S16,275.0,baseline,0.2762,0.0014,-0.7878,29.438,62.9931
S16,280.0,baseline,0.2762,0.001,0.661,29.438,63.0435
S16,285.0,baseline,0.2742,0.0069,-2.2519,29.434,63.1421
S16,290.0,baseline,0.268,0.0017,2.1845,29.414,63.2289
S16,295.0,baseline,0.2679,0.0043,2.715,29.406,63.698
S16,300.0,baseline,0.2696,0.0022,-5.8858,29.382,63.3467
S16,305.0,baseline,0.2773,0.0039,2.6308,29.374,63.2221
S16,310.0,baseline,0.2781,0.0024,0.2243,29.374,62.929
S16,315.0,baseline,0.279,0.0018,0.4961,29.41,62.9007
S16,320.0,baseline,0.2796,0.0015,-1.8874,29.426,62.8679
S16,325.0,baseline,0.2787,0.002,1.8349,29.438,62.6384
S16,330.0,baseline,0.279,0.0012,-1.5198,29.458,62.7886
S16,335.0,baseline,0.2787,0.0012,0.761,29.45,62.9329
S16,340.0,baseline,0.2771,0.0049,-0.7187,29.466,63.4484
S16,345.0,baseline,0.2748,0.0034,-0.3411,29.466,62.9812
S16,350.0,baseline,0.2769,0.0028,4.6356,29.454,62.9412
S16,355.0,baseline,0.2769,0.0027,-4.8525,29.45,62.8973
S16,360.0,baseline,0.2745,0.0009,3.4974,29.45,62.9565
S16,365.0,baseline,0.2754,0.0015,-2.1028,29.446,62.9446
S16,370.0,baseline,0.2772,0.0058,-2.1364,29.47,63.2487
S16,375.0,baseline,0.278,0.0012,2.9283,29.462,63.1086
S16,380.0,baseline,0.2785,0.001,-1.5243,29.458,63.0277
S16,385.0,baseline,0.278,0.0012,-0.258,29.49,63.0787
S16,390.0,baseline,0.2786,0.0013,0.894,29.502,63.2047
S16,395.0,baseline,0.2818,0.0022,-3.6844,29.526,63.1481
S16,400.0,baseline,0.2817,0.0033,3.3929,29.53,65.1025
S16,405.0,baseline,0.2811,0.0035,-1.114,29.526,63.3893
S16,410.0,baseline,0.2805,0.0022,3.1207,29.514,63.2651
S16,415.0,baseline,0.2831,0.0026,-0.6722,29.506,63.3132
S16,420.0,baseline,0.2852,0.002,-0.3976,29.51,63.4173
S16,425.0,baseline,0.2843,0.001,0.2241,29.51,63.4865
S16,430.0,baseline,0.2829,0.0013,-0.9083,29.506,63.3706
S16,435.0,baseline,0.2824,0.0033,0.4087,29.506,63.0665
S16,440.0,baseline,0.2819,0.0034,-7.5577,29.514,63.4274
S16,445.0,baseline,0.2815,0.0015,7.8433,29.538,63.1563
S16,450.0,baseline,0.2795,0.0016,-0.392,29.562,63.32
S16,455.0,baseline,0.279,0.0017,0.4677,29.57,63.2292
S16,460.0,baseline,0.2803,0.0031,-0.9749,29.586,63.5951
S16,465.0,baseline,0.2863,0.0025,0.3371,29.602,63.1399
S16,470.0,baseline,0.2772,0.0064,-1.4117,29.602,63.1063
S16,475.0,baseline,0.276,0.0019,2.3513,29.622,63.0859
S16,480.0,baseline,0.2791,0.0015,-1.0171,29.634,62.9012
S16,485.0,baseline,0.279,0.0015,-0.1235,29.646,63.0223
S16,490.0,baseline,0.2796,0.0017,0.5693,29.658,63.1046
S16,495.0,baseline,0.2795,0.0018,-1.1623,29.658,63.0979
S16,500.0,baseline,0.2805,0.0015,1.5301,29.666,63.1073
S16,505.0,baseline,0.2758,0.0012,0.4409,29.666,63.1824
S16,510.0,baseline,0.2782,0.0041,5.7521,29.678,63.4277
S16,515.0,baseline,0.2815,0.0021,-8.7682,29.678,63.0399
S16,520.0,baseline,0.2833,0.0033,3.0851,29.694,63.0785
S16,525.0,baseline,0.2909,0.0014,-1.9881,29.686,63.1821
S16,530.0,baseline,0.2877,0.0026,-0.4183,29.69,63.06
S16,535.0,baseline,0.2859,0.0015,0.9286,29.686,62.97
S16,540.0,baseline,0.2827,0.0044,7.4284,29.714,63.9059
S16,545.0,baseline,0.2803,0.0036,-13.0308,29.73,63.4161
S16,550.0,baseline,0.2831,0.0029,3.8829,29.754,63.6444
S16,555.0,baseline,0.2814,0.0049,0.4371,29.794,63.6271
S16,560.0,baseline,0.284,0.0026,1.8005,29.838,63.0699
S16,565.0,baseline,0.2859,0.0018,-0.7572,29.866,62.8865
S16,570.0,baseline,0.2874,0.0032,1.5211,29.922,63.0288
S16,575.0,baseline,0.2822,0.0048,-1.9278,29.966,63.6476
S16,580.0,baseline,0.2821,0.0014,-0.4071,30.03,63.1205
S16,585.0,baseline,0.2842,0.0018,2.4616,30.09,63.1208
S16,590.0,baseline,0.2874,0.0022,-0.4709,30.106,63.1916
S16,595.0,baseline,0.289,0.002,-1.1938,30.114,63.1242
S16,600.0,baseline,0.2911,0.0013,0.4335,30.114,63.0094
S16,605.0,baseline,0.2923,0.0012,-0.8115,30.134,63.0912
S16,610.0,baseline,0.2914,0.0032,-1.8208,30.15,63.004
S16,615.0,baseline,0.2925,0.0008,4.1229,30.186,63.2424
S16,620.0,baseline,0.2858,0.0029,3.9646,30.206,63.9148
S16,625.0,baseline,0.2845,0.0015,-3.7168,30.214,63.8684
S16,630.0,baseline,0.2846,0.0023,0.3533,30.238,63.7122
S16,635.0,baseline,0.2864,0.0017,-1.3008,30.242,63.7383
S16,640.0,baseline,0.287,0.0018,-1.0003,30.258,63.6675
S16,645.0,baseline,0.2849,0.0015,1.1512,30.262,63.8647
S16,650.0,baseline,0.2833,0.002,0.3135,30.278,63.68
S16,655.0,baseline,0.2863,0.002,0.5727,30.298,63.7054
S16,660.0,baseline,0.2873,0.0009,-0.7494,30.302,63.6708
S16,665.0,baseline,0.2867,0.0019,-0.4068,30.294,63.5943
S16,670.0,baseline,0.2873,0.0016,0.506,30.294,63.7106
S16,675.0,baseline,0.2873,0.0019,-1.0625,30.29,63.7541
S16,680.0,baseline,0.2881,0.0012,-0.5028,30.298,63.69
S16,685.0,baseline,0.3099,0.0277,2.6949,30.294,63.9274
S16,690.0,baseline,0.2918,0.0034,-3.8204,30.302,64.0068
S16,695.0,baseline,0.2922,0.0018,0.6942,30.302,64.0436
S16,700.0,baseline,0.29,0.0011,-0.6459,30.31,63.8128
S16,705.0,baseline,0.29,0.0012,-0.1367,30.338,63.9405
S16,710.0,baseline,0.2899,0.0021,-2.0584,30.322,63.8485
S16,715.0,baseline,0.2898,0.0018,3.7815,30.33,63.7741
S16,720.0,baseline,0.2902,0.0013,-0.2016,30.338,63.8807
S16,725.0,baseline,0.2903,0.0009,-0.3205,30.354,63.8341
S16,730.0,baseline,0.2906,0.0022,-1.4172,30.378,63.7686
S16,735.0,baseline,0.2914,0.0012,1.4068,30.374,63.4783
S16,740.0,baseline,0.2915,0.0015,0.5951,30.382,63.6147
S16,745.0,baseline,0.292,0.0016,-0.4393,30.402,63.6984
S16,750.0,baseline,0.2918,0.0016,0.3573,30.41,63.698
S16,755.0,baseline,0.2922,0.0012,0.5392,30.422,63.721
S16,760.0,baseline,0.2914,0.0011,2.0004,30.434,63.6729
S16,765.0,baseline,0.2953,0.0013,-3.1281,30.434,63.3799
S16,770.0,baseline,0.295,0.0046,-2.7583,30.446,63.6084
S16,775.0,baseline,0.2932,0.0013,5.1251,30.446,63.0547
S16,780.0,baseline,0.2944,0.0016,-1.7585,30.454,63.1236
S16,785.0,baseline,0.2948,0.0014,-0.4381,30.458,62.8899
S16,790.0,baseline,0.2946,0.0015,0.1556,30.466,62.9798
S16,795.0,baseline,0.295,0.0016,0.6903,30.47,63.2791
S16,800.0,baseline,0.2942,0.0031,-0.8403,30.478,63.1561
S16,805.0,baseline,0.295,0.0043,0.6388,30.486,63.4811
S16,810.0,baseline,0.2892,0.0032,-1.1194,30.478,63.7483
S16,815.0,baseline,0.2904,0.0011,0.722,30.51,63.7622
S16,820.0,baseline,0.2893,0.002,-1.1439,30.55,63.7289
S16,825.0,baseline,0.2897,0.0017,0.8444,30.582,63.7462
S16,830.0,baseline,0.2847,0.0031,-0.5203,30.626,63.8145
S16,835.0,baseline,0.3001,0.0081,-0.0847,30.682,63.5276
S16,840.0,baseline,0.303,0.0064,0.509,30.69,63.4499
S16,845.0,baseline,0.3065,0.0022,3.9788,30.714,63.166
S16,850.0,baseline,0.2988,0.0033,-3.6916,30.71,63.1496
S16,855.0,baseline,0.2987,0.0018,2.1191,30.714,63.1378
S16,860.0,baseline,0.3005,0.0012,-1.1488,30.73,63.1987
S16,865.0,baseline,0.3009,0.0036,1.3905,30.73,63.1976
S16,870.0,baseline,0.3009,0.002,-2.6081,30.746,63.2448
S16,875.0,baseline,0.3039,0.0019,1.8688,30.746,63.279
S16,880.0,baseline,0.3055,0.0072,-7.4781,30.746,63.7592
S16,885.0,baseline,0.3116,0.0076,7.2317,30.738,64.1082
S16,890.0,baseline,0.3014,0.0022,-0.7774,30.742,63.975
S16,895.0,baseline,0.2958,0.0016,-0.2379,30.762,64.0015
S16,900.0,baseline,0.2913,0.0015,-0.3293,30.758,64.0589
